priority,action,exceptionCandidate,supplier,supplierCode,category,seoMode,rrp,sku,sourceUid,suggestedFilenameSku,suggestedFilenameSourceUid,title,slug,sourceUrl,mainImageUrl,reason
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,370.00,7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj,RADIUS_7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj,7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj.png,RADIUS_7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj.png,"7"" H4 DOT Halogen Headlights - Driving Beam - Pair - Universal / 97-06 Jeep TJ",7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj,https://radiusfabrications.com.au/products/7-h4-dot-halogen-headlights-driving-beam-pair-universal-97-06-jeep-tj,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,365.00,d1s-bulb-hid-replacement-bulb-clear-35w,RADIUS_d1s-bulb-hid-replacement-bulb-clear-35w,d1s-bulb-hid-replacement-bulb-clear-35w.png,RADIUS_d1s-bulb-hid-replacement-bulb-clear-35w.png,D1S Bulb HID Replacement Bulb - Clear - 35W,d1s-bulb-hid-replacement-bulb-clear-35w,https://radiusfabrications.com.au/products/d1s-bulb-hid-replacement-bulb-clear-35w,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,235.00,two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long,two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Amber - 5.0 Meters Long,two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-amber-5-0-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,235.00,two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long,two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Clear - 5.0 Meters Long,two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-clear-5-0-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,230.00,cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam,RADIUS_cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam,cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam.png,RADIUS_cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam.png,Cyclone V2 LED - 2-Light Universal Under Hood Lighting System - 5W Flood Beam,cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam,https://radiusfabrications.com.au/products/cyclone-v2-led-2-light-universal-under-hood-lighting-system-5w-flood-beam,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,230.00,two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long,two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Amber - 3.5 Meters Long,two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-amber-3-5-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,230.00,two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long,two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Clear - 3.5 Meters Long,two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-clear-3-5-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,220.00,2-c-series-c2-led-single-light-20w-flood-beam,RADIUS_2-c-series-c2-led-single-light-20w-flood-beam,2-c-series-c2-led-single-light-20w-flood-beam.png,RADIUS_2-c-series-c2-led-single-light-20w-flood-beam.png,"2"" C-Series C2 LED - Single Light - 20W Flood Beam",2-c-series-c2-led-single-light-20w-flood-beam,https://radiusfabrications.com.au/products/2-c-series-c2-led-single-light-20w-flood-beam,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,220.00,2-c-series-c2-led-single-light-backup-20w-flood-beam,RADIUS_2-c-series-c2-led-single-light-backup-20w-flood-beam,2-c-series-c2-led-single-light-backup-20w-flood-beam.png,RADIUS_2-c-series-c2-led-single-light-backup-20w-flood-beam.png,"2"" C-Series C2 LED - Single Light - Backup - 20W Flood Beam",2-c-series-c2-led-single-light-backup-20w-flood-beam,https://radiusfabrications.com.au/products/2-c-series-c2-led-single-light-backup-20w-flood-beam,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,220.00,two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long,two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Amber - 2.5 Meters Long,two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-amber-2-5-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,220.00,two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long,RADIUS_two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long,two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long.png,RADIUS_two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long.png,Two-Light Add-On Cyclone V2 Kit - Clear - 2.5 Meters Long,two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long,https://radiusfabrications.com.au/products/two-light-add-on-cyclone-v2-kit-clear-2-5-meters-long,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,190.00,36x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo,RADIUS_36x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo,36x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo.png,RADIUS_36x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo.png,"36""x72"" KC Banner - Adventure Further - Outdoor - Black / Yellow KC Logo",36-x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo,https://radiusfabrications.com.au/products/36x72-kc-banner-adventure-further-outdoor-black-yellow-kc-logo,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,190.00,7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj,RADIUS_7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj,7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj.png,RADIUS_7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj.png,"7"" H4 DOT Halogen Headlight - Driving Beam - Single - Universal / 97-06 Jeep TJ",7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj,https://radiusfabrications.com.au/products/7-h4-dot-halogen-headlight-driving-beam-single-universal-97-06-jeep-tj,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,complete-exhaust-systems,rich,175.00,jeep-jl-jt-cyclone-led-engine-tray-kit,RADIUS_jeep-jl-jt-cyclone-led-engine-tray-kit,jeep-jl-jt-cyclone-led-engine-tray-kit.png,RADIUS_jeep-jl-jt-cyclone-led-engine-tray-kit.png,Jeep JL/JT Cyclone LED Engine Tray Kit,jeep-jl-jt-cyclone-led-engine-tray-kit,https://radiusfabrications.com.au/products/jeep-jl-jt-cyclone-led-engine-tray-kit,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-defy-limits-hoodie-charcoal-large,RADIUS_kc-defy-limits-hoodie-charcoal-large,kc-defy-limits-hoodie-charcoal-large.png,RADIUS_kc-defy-limits-hoodie-charcoal-large.png,KC Defy Limits Hoodie - Charcoal - Large,kc-defy-limits-hoodie-charcoal-large,https://radiusfabrications.com.au/products/kc-defy-limits-hoodie-charcoal-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-defy-limits-hoodie-charcoal-medium,RADIUS_kc-defy-limits-hoodie-charcoal-medium,kc-defy-limits-hoodie-charcoal-medium.png,RADIUS_kc-defy-limits-hoodie-charcoal-medium.png,KC Defy Limits Hoodie - Charcoal - Medium,kc-defy-limits-hoodie-charcoal-medium,https://radiusfabrications.com.au/products/kc-defy-limits-hoodie-charcoal-medium,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-defy-limits-hoodie-charcoal-small,RADIUS_kc-defy-limits-hoodie-charcoal-small,kc-defy-limits-hoodie-charcoal-small.png,RADIUS_kc-defy-limits-hoodie-charcoal-small.png,KC Defy Limits Hoodie - Charcoal - Small,kc-defy-limits-hoodie-charcoal-small,https://radiusfabrications.com.au/products/kc-defy-limits-hoodie-charcoal-small,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-defy-limits-hoodie-charcoal-x-large,RADIUS_kc-defy-limits-hoodie-charcoal-x-large,kc-defy-limits-hoodie-charcoal-x-large.png,RADIUS_kc-defy-limits-hoodie-charcoal-x-large.png,KC Defy Limits Hoodie - Charcoal - X-Large,kc-defy-limits-hoodie-charcoal-x-large,https://radiusfabrications.com.au/products/kc-defy-limits-hoodie-charcoal-x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-womens-electric-night-long-sleeve-black-large,RADIUS_kc-womens-electric-night-long-sleeve-black-large,kc-womens-electric-night-long-sleeve-black-large.png,RADIUS_kc-womens-electric-night-long-sleeve-black-large.png,KC Women's Electric Night Long Sleeve - Black - Large,kc-women-s-electric-night-long-sleeve-black-large,https://radiusfabrications.com.au/products/kc-womens-electric-night-long-sleeve-black-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-womens-electric-night-long-sleeve-black-small,RADIUS_kc-womens-electric-night-long-sleeve-black-small,kc-womens-electric-night-long-sleeve-black-small.png,RADIUS_kc-womens-electric-night-long-sleeve-black-small.png,KC Women's Electric Night Long Sleeve - Black - Small,kc-women-s-electric-night-long-sleeve-black-small,https://radiusfabrications.com.au/products/kc-womens-electric-night-long-sleeve-black-small,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,165.00,kc-womens-electric-night-long-sleeve-black-x-large,RADIUS_kc-womens-electric-night-long-sleeve-black-x-large,kc-womens-electric-night-long-sleeve-black-x-large.png,RADIUS_kc-womens-electric-night-long-sleeve-black-x-large.png,KC Women's Electric Night Long Sleeve - Black - X-Large,kc-women-s-electric-night-long-sleeve-black-x-large,https://radiusfabrications.com.au/products/kc-womens-electric-night-long-sleeve-black-x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters,RADIUS_ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters,ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters.png,RADIUS_ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters.png,Ford F250/450 Super Duty 99-16 H10 to DT Fog Light Adapters,ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters,https://radiusfabrications.com.au/products/ford-f250-450-super-duty-99-16-h10-to-dt-fog-light-adapters,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-fear-no-trail-zip-up-hoodie-black-2x-large,RADIUS_kc-fear-no-trail-zip-up-hoodie-black-2x-large,kc-fear-no-trail-zip-up-hoodie-black-2x-large.png,RADIUS_kc-fear-no-trail-zip-up-hoodie-black-2x-large.png,KC Fear No Trail Zip-Up Hoodie - Black - 2X-Large,kc-fear-no-trail-zip-up-hoodie-black-2x-large,https://radiusfabrications.com.au/products/kc-fear-no-trail-zip-up-hoodie-black-2x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-pullover-hoodie-black-2x-large,RADIUS_kc-pullover-hoodie-black-2x-large,kc-pullover-hoodie-black-2x-large.png,RADIUS_kc-pullover-hoodie-black-2x-large.png,KC Pullover Hoodie - Black - 2X-Large,kc-pullover-hoodie-black-2x-large,https://radiusfabrications.com.au/products/kc-pullover-hoodie-black-2x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-pullover-hoodie-black-large,RADIUS_kc-pullover-hoodie-black-large,kc-pullover-hoodie-black-large.png,RADIUS_kc-pullover-hoodie-black-large.png,KC Pullover Hoodie - Black - Large,kc-pullover-hoodie-black-large,https://radiusfabrications.com.au/products/kc-pullover-hoodie-black-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-pullover-hoodie-black-medium,RADIUS_kc-pullover-hoodie-black-medium,kc-pullover-hoodie-black-medium.png,RADIUS_kc-pullover-hoodie-black-medium.png,KC Pullover Hoodie - Black - Medium,kc-pullover-hoodie-black-medium,https://radiusfabrications.com.au/products/kc-pullover-hoodie-black-medium,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-pullover-hoodie-black-small,RADIUS_kc-pullover-hoodie-black-small,kc-pullover-hoodie-black-small.png,RADIUS_kc-pullover-hoodie-black-small.png,KC Pullover Hoodie - Black - Small,kc-pullover-hoodie-black-small,https://radiusfabrications.com.au/products/kc-pullover-hoodie-black-small,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-pullover-hoodie-black-x-large,RADIUS_kc-pullover-hoodie-black-x-large,kc-pullover-hoodie-black-x-large.png,RADIUS_kc-pullover-hoodie-black-x-large.png,KC Pullover Hoodie - Black - X-Large,kc-pullover-hoodie-black-x-large,https://radiusfabrications.com.au/products/kc-pullover-hoodie-black-x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-women-s-weekender-zip-up-hoodie-navy-2x-large,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-2x-large,kc-women-s-weekender-zip-up-hoodie-navy-2x-large.png,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-2x-large.png,KC Women’s Weekender Zip-Up Hoodie - Navy - 2X-Large,kc-women-s-weekender-zip-up-hoodie-navy-2x-large,https://radiusfabrications.com.au/products/kc-women-s-weekender-zip-up-hoodie-navy-2x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-women-s-weekender-zip-up-hoodie-navy-large,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-large,kc-women-s-weekender-zip-up-hoodie-navy-large.png,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-large.png,KC Women’s Weekender Zip-Up Hoodie - Navy - Large,kc-women-s-weekender-zip-up-hoodie-navy-large,https://radiusfabrications.com.au/products/kc-women-s-weekender-zip-up-hoodie-navy-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-women-s-weekender-zip-up-hoodie-navy-medium,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-medium,kc-women-s-weekender-zip-up-hoodie-navy-medium.png,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-medium.png,KC Women’s Weekender Zip-Up Hoodie - Navy - Medium,kc-women-s-weekender-zip-up-hoodie-navy-medium,https://radiusfabrications.com.au/products/kc-women-s-weekender-zip-up-hoodie-navy-medium,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-women-s-weekender-zip-up-hoodie-navy-small,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-small,kc-women-s-weekender-zip-up-hoodie-navy-small.png,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-small.png,KC Women’s Weekender Zip-Up Hoodie - Navy - Small,kc-women-s-weekender-zip-up-hoodie-navy-small,https://radiusfabrications.com.au/products/kc-women-s-weekender-zip-up-hoodie-navy-small,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-women-s-weekender-zip-up-hoodie-navy-x-large,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-x-large,kc-women-s-weekender-zip-up-hoodie-navy-x-large.png,RADIUS_kc-women-s-weekender-zip-up-hoodie-navy-x-large.png,KC Women’s Weekender Zip-Up Hoodie - Navy - X-Large,kc-women-s-weekender-zip-up-hoodie-navy-x-large,https://radiusfabrications.com.au/products/kc-women-s-weekender-zip-up-hoodie-navy-x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-womens-collegiate-adventurer-mid-length-hoodie-green-2x-large,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-2x-large,kc-womens-collegiate-adventurer-mid-length-hoodie-green-2x-large.png,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-2x-large.png,KC Women's Collegiate Adventurer Mid-Length Hoodie - Green - 2X-Large,kc-women-s-collegiate-adventurer-mid-length-hoodie-green-2x-large,https://radiusfabrications.com.au/products/kc-womens-collegiate-adventurer-mid-length-hoodie-green-2x-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-womens-collegiate-adventurer-mid-length-hoodie-green-large,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-large,kc-womens-collegiate-adventurer-mid-length-hoodie-green-large.png,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-large.png,KC Women's Collegiate Adventurer Mid-Length Hoodie - Green - Large,kc-women-s-collegiate-adventurer-mid-length-hoodie-green-large,https://radiusfabrications.com.au/products/kc-womens-collegiate-adventurer-mid-length-hoodie-green-large,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-womens-collegiate-adventurer-mid-length-hoodie-green-medium,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-medium,kc-womens-collegiate-adventurer-mid-length-hoodie-green-medium.png,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-medium.png,KC Women's Collegiate Adventurer Mid-Length Hoodie - Green - Medium,kc-women-s-collegiate-adventurer-mid-length-hoodie-green-medium,https://radiusfabrications.com.au/products/kc-womens-collegiate-adventurer-mid-length-hoodie-green-medium,,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,Radius Fabrications,radius,exhaust-pipes-tips,rich,150.00,kc-womens-collegiate-adventurer-mid-length-hoodie-green-small,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-small,kc-womens-collegiate-adventurer-mid-length-hoodie-green-small.png,RADIUS_kc-womens-collegiate-adventurer-mid-length-hoodie-green-small.png,KC Women's Collegiate Adventurer Mid-Length Hoodie - Green - Small,kc-women-s-collegiate-adventurer-mid-length-hoodie-green-small,https://radiusfabrications.com.au/products/kc-womens-collegiate-adventurer-mid-length-hoodie-green-small,,No matched ZIP image candidate or usable remote image URL
